imdbID,Countrys_English,Countrys_Spanish,Countrys_European,Countrys_Asian,Countrys_Arabic,Countrys_Other
tt1037705,1,0,0,0,0,0
tt1038686,1,0,0,0,0,0
tt1038919,1,0,0,0,0,0
tt1038988,0,1,0,0,0,0
tt1041804,1,0,0,0,0,0
tt1041829,1,0,0,0,0,0
tt1043568,0,0,1,0,0,0
tt1043726,1,0,0,0,0,0
tt1045658,1,0,0,0,0,0
tt1045772,1,0,1,0,0,0
tt1045778,1,0,0,0,0,0
tt1046163,1,0,0,0,0,0
tt1046173,1,0,0,0,0,0
tt1046198,0,0,1,0,0,0
tt1046997,1,0,1,0,0,0
tt1047540,1,0,0,0,0,0
tt1049402,1,0,0,0,0,0
tt1049413,1,0,0,0,0,0
tt1050739,1,0,0,0,0,0
tt1052342,0,0,0,0,0,1
tt1053424,1,0,0,0,0,0
tt1053810,1,0,0,0,0,0
tt1053859,1,0,0,1,0,0
tt1054122,0,0,0,1,0,0
tt1054606,1,0,1,0,0,0
tt1055292,1,0,0,0,0,0
tt1055369,1,0,0,0,0,0
tt1057500,1,0,0,0,0,0
tt1058017,1,0,0,0,0,0
tt1059786,1,0,1,0,0,0
tt1060249,0,0,0,0,0,1
tt1060277,1,0,0,0,0,0
tt1063669,0,0,1,0,0,0
tt1064932,0,0,1,0,0,0
tt1065073,1,0,0,0,0,0
tt1067106,1,0,0,0,0,0
tt1067583,1,0,0,0,0,0
tt1067774,1,0,0,0,0,0
tt1068242,1,0,0,0,0,0
tt1068646,0,0,1,0,0,0
tt1068680,1,0,0,0,0,0
tt1071812,1,0,0,0,0,0
tt1071875,1,0,0,0,1,0
tt1073498,1,0,0,0,0,0
tt1074638,1,0,0,0,0,0
tt1075114,0,0,1,0,0,0
tt1075417,1,0,0,0,0,0
tt1075747,1,0,0,0,0,0
tt1077368,1,0,0,0,0,0
tt1078588,1,0,0,0,0,0
tt1078912,1,0,0,0,0,0
tt1078940,1,0,0,0,0,0
tt1080016,1,0,0,0,0,0
tt1082868,1,0,0,0,0,0
tt1082886,1,0,0,0,0,0
tt1083456,1,0,0,0,0,0
tt1085492,1,0,0,0,0,0
tt1086772,1,0,0,0,0,0
tt1091191,1,0,0,0,0,0
tt1091229,1,0,0,0,0,0
tt1091617,1,0,0,0,0,0
tt1091722,1,0,0,0,0,0
tt1092026,1,0,0,0,0,0
tt1093357,1,0,0,0,0,0
tt1093370,0,0,0,0,0,1
tt1093908,1,0,0,0,0,0
tt1094241,0,0,1,0,0,0
tt1095174,1,0,0,0,0,0
tt1095217,1,0,0,0,0,0
tt1099212,1,0,0,0,0,0
tt1100089,1,0,0,0,0,0
tt1100119,1,0,0,0,1,0
tt1101026,0,0,1,0,0,0
tt1103153,1,0,0,0,0,0
tt1103275,1,0,1,0,0,0
tt1103982,1,0,0,0,0,0
tt1104001,1,0,0,0,0,0
tt1105733,0,0,0,0,0,1
tt1105748,1,0,0,0,0,0
tt1106860,1,0,0,0,0,0
tt1107319,1,0,0,0,0,0
tt1107828,0,0,1,0,0,0
tt1109624,1,0,1,0,0,0
tt1110037,0,0,1,0,0,0
tt1111422,1,0,0,0,0,0
tt1114677,1,0,0,0,0,0
tt1114740,1,0,0,0,0,0
tt1119646,1,0,1,0,0,0
tt1120985,1,0,0,0,0,0
tt1121096,1,0,0,1,0,0
tt1121931,1,0,0,0,0,0
tt1123373,0,0,0,1,0,0
tt1124035,1,0,0,0,0,0
tt1124052,0,0,0,1,0,0
tt1124396,0,0,1,0,0,0
tt1125849,1,0,1,0,0,0
tt1126590,1,0,0,0,0,0
tt1126591,1,0,0,0,0,0
tt1126618,1,0,0,0,0,0
tt1127180,1,0,0,0,0,0
tt1129423,1,0,0,0,0,0
tt1129442,1,0,1,0,0,0
tt1129445,1,0,0,0,0,0
tt1130080,1,0,0,0,0,0
tt1130884,1,0,0,0,0,0
tt1130964,1,0,0,0,0,0
tt1130967,1,0,0,0,0,0
tt1130988,0,0,1,0,0,0
tt1131729,1,0,1,0,0,0
tt1131734,1,0,0,0,0,0
tt1132449,1,0,1,0,0,0
tt1132620,0,0,1,0,0,0
tt1132626,1,0,0,0,0,0
tt1133985,1,0,0,0,0,0
tt1134854,1,0,0,0,0,0
tt1135084,1,0,0,0,0,0
tt1135487,1,0,1,0,0,0
tt1135985,1,0,0,0,0,0
tt1136608,1,0,0,0,0,0
tt1139282,1,0,0,0,0,0
tt1139328,1,0,1,0,0,0
tt1139797,0,0,1,0,0,0
tt1142433,1,0,0,0,0,0
tt1142977,1,0,0,0,0,0
tt1142988,1,0,0,0,0,0
tt1144551,1,0,0,0,0,0
tt1144884,1,0,0,0,0,0
tt1148204,1,0,1,0,0,0
tt1149361,0,0,1,0,0,0
tt1151359,1,0,0,0,0,0
tt1152398,1,0,0,0,0,0
tt1152822,1,0,0,0,0,0
tt1152836,1,0,0,1,0,0
tt1155056,1,0,0,0,0,0
tt1155076,1,0,0,1,0,0
tt1155705,0,0,0,1,0,0
tt1156398,1,0,0,0,0,0
tt1160368,1,0,0,0,0,0
tt1161864,1,0,1,0,0,0
tt1166100,0,0,0,0,0,1
tt1167599,0,0,1,0,0,0
tt1170358,1,0,0,0,0,0
tt1170391,1,0,0,0,0,0
tt1170398,0,0,1,0,0,0
tt1171222,1,0,0,0,0,0
tt1171701,0,0,0,0,0,1
tt1172060,1,0,0,0,0,0
tt1172991,1,0,0,0,0,0
tt1172998,1,0,0,0,0,0
tt1174041,0,0,0,0,0,1
tt1174730,1,0,0,0,0,0
tt1174732,1,0,0,0,0,0
tt1175491,1,0,0,1,0,0
tt1175506,1,0,0,0,0,0
tt1179034,0,0,1,0,0,0
tt1179056,1,0,0,0,0,0
tt1179069,1,0,0,0,0,0
tt1179258,1,0,1,0,0,0
tt1179891,1,0,0,0,0,0
tt1179904,1,0,0,0,0,0
tt1180583,0,0,0,0,0,1
tt1181614,1,0,0,0,0,0
tt1182345,1,0,0,0,0,0
tt1182972,0,0,0,0,0,1
tt1183251,1,0,0,0,0,0
tt1185344,1,0,0,0,0,0
tt1185420,1,0,0,0,0,0
tt1185616,1,0,1,0,1,0
tt1185834,1,0,0,0,0,0
tt1186366,0,0,1,0,0,0
tt1186367,1,0,1,0,0,0
tt1186830,0,1,0,0,0,0
tt1187043,0,0,0,0,0,1
tt1189073,0,1,0,0,0,0
tt1189340,1,0,0,0,0,0
tt1189893,0,0,1,0,0,0
tt1190080,1,0,0,0,0,0
tt1190536,1,0,0,0,0,0
tt1190617,1,0,0,0,0,0
tt1191111,1,0,1,0,0,0
tt1192628,1,0,0,0,0,0
tt1193138,1,0,0,0,0,0
tt1193516,0,0,0,0,0,1
tt1193631,1,0,0,0,0,0
tt1194173,1,0,0,0,0,0
tt1194417,1,0,0,0,0,0
tt1195478,1,0,0,1,0,0
tt1196170,1,0,0,0,0,0
tt1196340,1,0,0,0,0,0
tt1197624,1,0,0,0,0,0
tt1198138,1,0,0,0,0,0
tt1201167,1,0,0,0,0,0
tt1201607,1,0,0,0,0,0
tt1204342,1,0,0,0,0,0
tt1204975,1,0,0,0,0,0
tt1204977,1,0,0,0,0,0
tt1205489,1,0,1,0,0,0
tt1205537,1,0,1,0,0,0
tt1206483,0,0,0,0,0,1
tt1206543,1,0,0,0,0,0
tt1210042,1,0,0,0,0,0
tt1210071,1,0,0,0,0,0
tt1210166,1,0,0,0,0,0
tt1210819,1,0,0,0,0,0
tt1211956,1,0,0,0,0,0
tt1212419,1,0,0,0,0,0
tt1212436,1,0,0,0,0,0
tt1212450,1,0,0,0,0,0
tt1213012,1,0,0,0,0,0
tt1213644,1,0,0,0,0,0
tt1213648,1,0,0,0,0,0
tt1214962,1,0,0,0,0,0
tt1216475,1,0,0,0,0,0
tt1216487,0,0,1,0,0,0
tt1216491,1,0,0,0,0,0
tt1216492,1,0,0,0,0,0
tt1216496,0,0,0,1,0,0
tt1216640,1,0,0,0,0,0
tt1217209,1,0,0,0,0,0
tt1217613,1,0,0,0,0,0
tt1219289,1,0,0,0,0,0
tt1219342,1,0,0,0,0,0
tt1220198,1,0,0,0,0,0
tt1220628,1,0,0,0,0,0
tt1220634,1,0,1,0,0,0
tt1220719,0,0,0,1,0,0
tt1220888,1,0,0,0,0,0
tt1222817,1,0,0,0,0,0
tt1224449,0,0,1,0,0,0
tt1225822,1,0,0,0,0,0
tt1226229,1,0,0,0,0,0
tt1226273,1,0,0,0,0,0
tt1226753,1,0,0,0,1,0
tt1227165,0,0,1,0,0,0
tt1228705,1,0,0,0,0,0
tt1228953,1,0,0,0,0,0
tt1228987,1,0,0,0,0,0
tt1229238,1,0,0,0,1,0
tt1229340,1,0,0,0,0,0
tt1230215,1,0,0,0,0,0
tt1230414,1,0,0,1,0,0
tt1230448,0,0,0,0,0,1
tt1231277,1,0,0,0,0,0
tt1231580,1,0,0,0,0,0
tt1231583,1,0,0,0,0,0
tt1231587,1,0,0,0,0,0
tt1232200,1,0,0,0,0,0
tt1232207,1,0,0,0,0,0
tt1232829,1,0,0,0,0,0
tt1233227,1,0,0,0,0,0
tt1234548,1,0,0,0,0,0
tt1234560,0,0,1,0,0,0
tt1234719,1,0,0,0,0,0
tt1234721,1,0,0,0,0,0
tt1235189,1,0,1,0,0,0
tt1235522,1,0,0,0,0,0
tt1235796,1,0,0,0,0,0
tt1239426,0,0,1,0,0,0
tt1240982,1,0,0,0,0,0
tt1242422,0,1,1,0,0,0
tt1242432,1,0,0,0,0,0
tt1242457,0,0,1,0,0,0
tt1242460,1,0,0,0,0,0
tt1242599,1,0,0,0,0,0
tt1243957,1,0,1,0,0,0
tt1243974,1,0,0,0,0,0
tt1244659,1,0,0,0,0,0
tt1244668,0,0,1,0,0,0
tt1244754,1,0,0,0,0,0
tt1245112,0,1,0,0,0,0
tt1245492,1,0,0,0,0,0
tt1245526,1,0,0,0,0,0
tt1245736,0,0,1,0,0,0
tt1247640,0,0,1,0,0,0
tt1247704,1,0,0,0,0,0
tt1250777,1,0,0,0,0,0
tt1253863,1,0,0,0,0,0
tt1253864,1,0,0,0,0,0
tt1255953,1,0,1,0,0,0
tt1258972,1,0,0,0,0,0
tt1259521,1,0,0,0,0,0
tt1259571,1,0,0,0,0,0
tt1261945,1,0,0,0,0,0
tt1262416,1,0,0,0,0,0
tt1262981,1,0,0,0,0,0
tt1263670,1,0,0,0,0,0
tt1265990,1,0,0,0,0,0
tt1267297,1,0,0,0,0,0
tt1267500,0,0,0,0,0,1
tt1268799,1,0,0,0,0,0
tt1270262,0,0,1,0,0,0
tt1270761,1,0,0,0,0,0
tt1270798,1,0,0,0,0,0
tt1270835,1,0,0,0,0,0
tt1272018,0,0,1,0,0,0
tt1272051,0,0,1,0,0,0
tt1272878,1,0,0,0,0,0
tt1273678,1,0,0,0,0,0
tt1274295,0,0,0,0,0,1
tt1274300,1,0,0,0,0,0
tt1275863,0,0,0,0,0,1
tt1276104,1,0,0,1,0,0
tt1276105,1,0,0,0,0,0
tt1276419,0,0,1,0,0,0
tt1277953,1,0,0,0,0,0
tt1278340,0,0,1,0,0,0
tt1279935,1,0,0,0,0,0
tt1282140,1,0,0,0,0,0
tt1284575,1,0,0,0,0,0
tt1285016,1,0,0,0,0,0
tt1285309,1,0,0,0,0,0
tt1287468,1,0,0,0,0,0
tt1288403,1,0,0,0,0,0
tt1288558,1,0,0,0,0,0
tt1291150,1,0,0,0,0,0
tt1291549,1,0,0,0,0,0
tt1291580,1,0,0,0,0,0
tt1291584,1,0,0,0,0,0
tt1293793,0,0,1,0,0,0
tt1294213,1,0,0,0,0,0
tt1294688,1,0,1,0,0,0
tt1297919,1,0,1,0,0,0
tt1298649,1,0,0,0,0,0
tt1298650,1,0,0,0,0,0
tt1300851,1,0,0,0,0,0
tt1300854,1,0,0,1,0,0
tt1302011,1,0,0,0,0,0
tt1302067,1,0,0,0,0,0
tt1303828,1,0,0,0,0,0
tt1305591,1,0,0,0,0,0
tt1305797,0,0,0,0,0,1
tt1305806,0,1,0,0,0,0
tt1306980,1,0,0,0,0,0
tt1307068,1,0,0,0,0,0
tt1308138,1,0,0,1,0,0
tt1308729,1,0,0,0,0,0
tt1311067,1,0,0,0,0,0
tt1313092,1,0,0,0,0,0
tt1314228,1,0,0,0,0,0
tt1314655,1,0,0,0,0,0
tt1318514,1,0,0,0,0,0
tt1320239,1,0,0,0,0,0
tt1320244,1,0,1,0,0,0
tt1320253,1,0,0,0,0,0
tt1320261,1,0,0,0,0,0
tt1321511,1,0,0,0,0,0
tt1321860,1,0,0,0,1,0
tt1321870,1,0,0,0,0,0
tt1322269,1,0,0,0,0,0
tt1322312,1,0,0,0,0,0
tt1322313,1,0,1,0,0,0
tt1323594,1,0,0,0,0,0
tt1324059,0,0,0,0,0,1
tt1324999,1,0,0,0,0,0
tt1325004,1,0,0,0,0,0
tt1326972,0,0,0,1,0,0
tt1327194,1,0,0,0,0,0
tt1327773,1,0,0,0,0,0
tt1331064,1,0,0,0,0,0
tt1333125,1,0,0,0,0,0
tt1334260,1,0,0,0,0,0
tt1334512,1,0,0,0,0,0
tt1335975,1,0,0,0,0,0
tt1336608,1,0,0,0,0,0
tt1337051,0,0,0,0,0,1
tt1339161,0,0,1,0,0,0
tt1340138,1,0,0,0,0,0
tt1340838,0,0,0,0,0,1
tt1341167,1,0,1,0,0,0
tt1341188,1,0,0,0,0,0
tt1343092,1,0,0,0,0,0
tt1343097,0,0,1,0,0,0
tt1343727,1,0,0,0,0,0
tt1345836,1,0,0,0,0,0
tt1351685,1,0,0,0,0,0
tt1352824,1,0,1,0,0,0
tt1353810,1,0,0,0,0,0
tt1355546,0,0,0,0,0,1
tt1355630,1,0,0,0,0,0
tt1355683,1,0,0,0,0,0
tt1361313,1,0,1,0,0,0
tt1365050,1,0,0,0,0,0
tt1366344,1,0,0,0,0,0
tt1366365,1,1,0,0,0,0
tt1366687,1,0,1,0,0,0
tt1369706,1,0,0,0,0,0
tt1370429,0,0,0,0,0,1
tt1371111,1,0,1,0,0,0
tt1371150,1,0,0,0,0,0
tt1372686,1,0,0,0,0,0
tt1373243,0,0,1,0,0,0
tt1374992,1,0,1,0,0,0
tt1375666,1,0,0,0,0,0
tt1375670,1,0,0,0,0,0
tt1376213,1,1,0,0,0,0
tt1377278,1,0,1,0,1,0
tt1379177,1,0,0,0,0,0
tt1379222,0,0,1,0,0,0
tt1385826,1,0,0,0,0,0
tt1385867,1,0,0,0,0,0
tt1386588,1,0,0,0,0,0
tt1386703,1,0,0,0,0,0
tt1386932,0,0,0,1,0,0
tt1389137,1,0,0,0,0,0
tt1391137,1,0,0,0,0,0
tt1392170,1,0,0,0,0,0
tt1392190,1,0,0,0,0,0
tt1392197,1,0,0,0,0,0
tt1392214,1,0,0,0,0,0
tt1396208,0,0,0,0,0,1
tt1396218,1,0,0,0,0,0
tt1396226,0,1,1,0,0,0
tt1397280,0,0,1,0,0,0
tt1397514,1,0,0,0,0,0
tt1399103,1,0,0,0,0,0
tt1399683,1,0,0,0,0,0
tt1401152,1,0,1,0,0,0
tt1402488,1,0,0,0,0,0
tt1403130,0,0,0,1,0,0
tt1403177,1,0,0,0,0,0
tt1403214,0,0,1,0,0,0
tt1403865,1,0,0,0,0,0
tt1405810,0,0,1,0,0,0
tt1408101,1,0,0,0,0,0
tt1408253,1,0,0,0,0,0
tt1409024,1,0,0,0,0,0
tt1410063,0,0,0,1,0,0
tt1411238,1,0,0,0,0,0
tt1411250,1,0,0,0,0,0
tt1411697,1,0,0,0,0,0
tt1411704,1,0,0,0,0,0
tt1412386,1,0,0,0,1,0
tt1413495,1,0,1,0,0,0
tt1414382,1,0,0,0,0,0
tt1415283,1,0,1,0,0,0
tt1418377,1,0,0,0,0,0
tt1422136,1,0,0,0,0,0
tt1423894,1,0,1,0,0,0
tt1423995,1,0,0,0,0,0
tt1424381,1,0,0,0,0,0
tt1425922,1,0,0,0,0,0
tt1426329,1,0,0,0,0,0
tt1428538,1,0,1,0,0,0
tt1430132,1,0,0,1,0,0
tt1430612,1,0,1,0,0,0
tt1430615,1,0,0,0,0,0
tt1430626,1,0,0,0,0,0
tt1431181,1,0,0,0,0,0
tt1433108,1,0,0,0,0,0
tt1433811,1,0,0,0,0,0
tt1433822,1,0,0,0,0,0
tt1436045,1,0,0,1,0,0
tt1436562,1,0,0,0,0,0
tt1437366,0,0,1,0,0,0
tt1437367,0,0,0,0,0,1
tt1438254,1,0,0,0,0,0
tt1440129,1,0,0,0,0,0
tt1440232,0,0,1,0,0,0
tt1440266,1,0,1,0,0,0
tt1440345,1,0,1,0,0,0
tt1440728,1,0,0,0,0,0
tt1440732,1,0,1,0,0,0
tt1441395,1,0,0,0,0,0
tt1441951,1,0,0,0,0,0
tt1446192,1,0,0,0,0,0
tt1446714,1,0,0,0,0,0
tt1447508,0,0,0,0,0,1
tt1447972,1,0,0,0,0,0
tt1448755,1,0,0,0,0,0
tt1449283,1,0,0,0,0,0
tt1451797,0,0,0,0,0,1
tt1452628,1,0,0,0,0,0
tt1453405,1,0,0,0,0,0
tt1454029,1,0,0,0,1,0
tt1454468,1,0,0,0,0,0
tt1454523,0,1,1,0,0,0
tt1456941,1,0,0,0,0,0
tt1457767,1,0,0,0,0,0
tt1458175,1,0,1,0,0,0
tt1462041,1,0,0,0,0,0
tt1462758,1,1,1,0,0,0
tt1462900,0,0,0,1,0,0
tt1464174,1,0,0,0,0,0
tt1464191,1,0,0,0,0,0
tt1464540,1,0,0,0,0,0
tt1464580,1,0,0,0,0,0
tt1465487,0,0,1,0,0,0
tt1467391,0,1,0,0,0,0
tt1470023,1,0,0,0,0,0
tt1470827,1,0,0,0,0,0
tt1477076,1,0,0,0,0,0
tt1477109,0,0,0,1,0,0
tt1478338,1,0,0,0,0,0
tt1478964,1,0,1,0,0,0
tt1480656,1,1,1,0,0,0
tt1480660,1,0,0,1,0,0
tt1482459,1,0,1,0,0,0
tt1483010,1,0,0,0,0,0
tt1483013,1,0,0,0,0,0
tt1486185,1,0,0,0,0,0
tt1486192,1,1,0,0,0,0
tt1486193,1,0,0,0,0,0
tt1487118,1,0,1,0,0,0
tt1487931,0,0,0,0,0,1
tt1488555,1,0,0,0,0,0
tt1489167,1,0,0,0,0,0
tt1490017,1,0,1,0,0,0
tt1491044,1,0,0,0,0,0
tt1496025,1,0,0,0,0,0
tt1496422,1,0,0,0,0,0
tt1498569,1,0,0,0,0,0
tt1499658,1,0,0,0,0,0
tt1500516,1,0,1,0,0,0
tt1502404,1,0,0,0,0,0
tt1502712,1,0,0,0,0,0
tt1504319,1,0,0,0,0,0
tt1504320,1,0,0,0,0,0
tt1506999,1,0,0,0,0,0
tt1507563,1,0,0,0,0,0
tt1509767,1,0,1,0,0,0
tt1510907,1,0,0,0,0,0
tt1512235,1,0,0,0,0,0
tt1514041,1,0,0,0,0,0
tt1515091,1,0,0,0,0,0
tt1517260,1,0,0,0,0,0
tt1517489,1,0,0,0,0,0
tt1521197,1,0,1,0,0,0
tt1524137,1,0,1,0,0,0
tt1524930,1,0,0,0,0,0
tt1527186,0,0,1,0,0,0
tt1527679,0,0,1,0,0,0
tt1528100,1,1,0,0,0,0
tt1529235,0,0,1,0,0,0
tt1529572,1,0,0,0,0,0
tt1531663,1,0,0,0,0,0
tt1532261,0,0,1,0,0,0
tt1532382,0,0,1,0,0,0
tt1532503,1,0,0,0,0,0
tt1532958,1,0,0,0,0,0
tt1533749,0,0,0,1,0,0
tt1535108,1,0,0,0,0,0
tt1535109,1,0,0,0,0,0
tt1535438,1,0,0,0,0,0
tt1535616,1,0,1,0,0,0
tt1535970,1,0,1,0,0,0
tt1536044,1,0,0,0,0,0
tt1536048,1,0,0,0,0,0
tt1538403,1,0,1,0,0,0
tt1540133,1,0,0,0,0,0
tt1541160,1,0,1,0,0,0
tt1541995,1,0,0,1,0,0
tt1542344,1,0,0,0,0,0
tt1542482,1,0,0,1,0,0
tt1544600,1,0,0,0,0,0
tt1547230,1,0,0,0,0,0
tt1547234,1,0,0,0,0,0
tt1549572,1,0,0,0,0,0
tt1549589,0,0,1,0,0,0
tt1554091,1,0,0,0,0,0
tt1555064,1,0,0,0,0,0
tt1559547,1,0,0,0,0,0
tt1560747,1,0,0,0,0,0
tt1560985,1,0,0,0,0,0
tt1562568,1,0,0,0,0,0
tt1562873,0,0,0,0,0,1
tt1563738,1,0,0,0,0,0
tt1564349,1,0,0,0,0,0
tt1564367,1,0,0,0,0,0
tt1564585,1,0,0,0,0,0
tt1566501,0,0,0,0,0,1
tt1568338,1,0,0,0,0,0
tt1568346,1,0,1,0,0,0
tt1568911,1,0,0,0,0,0
tt1568921,0,0,0,1,0,0
tt1569364,0,0,1,0,0,0
tt1569465,0,0,1,0,0,0
tt1570728,1,0,0,0,0,0
tt1571222,1,0,1,0,0,0
tt1572315,1,0,0,0,0,0
tt1572491,0,1,1,0,0,0
tt1578275,1,0,0,0,0,0
tt1582271,1,0,0,0,0,0
tt1582637,0,0,0,0,0,1
tt1583420,1,0,0,0,0,0
tt1583421,1,0,0,0,0,0
tt1584131,1,0,0,1,0,0
tt1586265,1,0,0,0,0,0
tt1586752,1,0,0,0,0,0
tt1587310,1,0,0,0,0,0
tt1588173,1,0,0,0,0,0
tt1588334,1,0,0,0,0,0
tt1588337,0,0,1,0,0,0
tt1591095,1,0,0,0,0,0
tt1591479,1,0,0,0,0,0
tt1592525,0,0,1,0,0,0
tt1594562,1,0,0,0,0,0
tt1595366,0,0,1,0,0,0
tt1596343,1,0,0,0,0,0
tt1596346,1,0,0,0,0,0
tt1596363,1,0,0,0,0,0
tt1596365,1,0,1,0,0,0
tt1598778,1,0,0,0,1,0
tt1598822,1,0,0,0,0,0
tt1598828,1,0,0,0,0,0
tt1599348,1,0,0,1,0,0
tt1599975,0,0,1,0,0,0
tt1600195,1,0,0,0,0,0
tt1600196,1,0,0,0,0,0
tt1601913,1,0,0,0,0,0
tt1602098,1,0,1,0,0,0
tt1602472,0,0,1,0,0,0
tt1602476,0,0,0,0,0,1
tt1602613,1,0,1,0,0,0
tt1602620,0,0,1,0,0,0
tt1603257,1,0,0,0,0,0
tt1604171,1,0,0,0,0,0
tt1605630,1,0,0,0,0,0
